date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-09-02,13,6.1,18.6,8.7,0,307,7.6,40.7,1019.7,444
2017-09-03,13.3,6.1,19.6,0,0,226,4,18.4,1016.9,630
2017-09-04,14.6,5.4,21.9,0,0,162,4,23.4,1016,654
2017-09-05,16.5,8.7,21.6,2.1,0,141,8.6,29.2,1016.3,222
2017-09-06,16,11.9,19.2,1.6,0,250,20.2,69.1,1011.6,126
2017-09-07,14.4,11.6,18.2,4.2,0,253,16.9,33.5,1012,108
2017-09-08,14.4,13.2,15.4,5.6,0,200,21.6,50.8,1001.2,0
2017-09-09,13.9,8.9,16.8,2.6,0,207,12.2,48.6,996.3,102
2017-09-10,13.8,7.8,18.7,0,0,202,16.2,44.3,1001.5,504
2017-09-11,15.4,13.3,18.6,0.6,0,194,24.8,55.4,995.2,390
2017-09-12,14,10,18.7,5.9,0,226,21.6,55.4,1002.1,354
2017-09-13,13.3,10.8,16.7,1.7,0,210,33.8,99.4,995.7,204
2017-09-14,12.1,9.9,16.4,0.7,0,233,24.1,66.6,998.4,336
2017-09-15,12.4,8.1,17.4,0,0,229,18.4,41.4,1008.7,492
2017-09-16,10.7,7,14,2.3,0,201,10.8,29.5,1010,0
2017-09-17,10.8,3.3,17.5,2.4,0,184,5,19.1,1012.8,306
2017-09-18,10.5,4.9,15,0,0,147,6.5,25.9,1013.8,108
2017-09-19,11,6.9,15.8,0.2,0,234,7.6,23.4,1016.6,228
2017-09-20,11.9,9.1,13.7,0.3,0,238,10.4,31.3,1019,0
2017-09-21,13.4,8.8,19.5,0,0,186,6.8,27,1020.5,402
2017-09-22,13.1,8,18,0,0,108,4.3,13,1020.7,132
2017-09-23,13.8,8.9,19.5,0,0,298,5,16.6,1023.3,204
2017-09-24,14,10.5,16.9,0.8,0,31,8.3,20.5,1023.6,60
2017-09-25,14.3,10.8,18.4,0.2,0,60,10.1,37.8,1022.8,102
2017-09-26,14.1,11.6,17,1.3,0,78,12.6,28.4,1024.2,90
2017-09-27,13.8,11.7,15.3,0,0,94,10.1,25.9,1025,0
2017-09-28,14.3,12.3,16.2,0.5,0,110,10.1,25.2,1023.9,0
2017-09-29,16.9,13.7,21.4,4.9,0,132,10.1,26.6,1020.5,120
2017-09-30,15.3,11.4,18.2,17,0,158,10.4,42.5,1015.7,0
2017-10-01,12.5,6.9,17.3,5,0,187,12.2,31.3,1019,582
2017-10-02,14.1,11.5,18.2,4.2,0,209,21.6,51.8,1009.9,48
2017-10-03,12.2,9.7,16.4,1.3,0,250,22,52.6,1014.3,384
2017-10-04,12.1,10.5,13.6,3.5,0,238,29.2,60.5,1015.8,0
2017-10-05,11.6,9.3,15.9,5.1,0,253,32.8,101.2,1004.6,132
2017-10-06,10.7,9.1,14,15.8,0,271,23,51.8,1013.2,96
2017-10-07,10.9,9.6,12.7,8.1,0,239,24.8,56.2,1011.8,0
2017-10-08,11.7,7.3,15.3,0,0,291,16.9,40.7,1013.6,474
2017-10-09,10.2,5.7,13.1,1.8,0,248,10.4,25.9,1017.1,132
2017-10-10,13.3,11.3,15.5,0.4,0,236,18,37.1,1012.7,48
2017-10-11,14.5,13.5,16.1,1.6,0,224,23.8,48.6,1012.1,6
2017-10-12,12.4,7.7,15.1,0,0,244,25.9,60.5,1016,330
2017-10-13,13.4,7.2,17.7,0,0,219,13.7,29.5,1022.7,312
2017-10-14,15.3,9.9,18.7,0,0,235,13.7,33.8,1024.2,198
2017-10-15,14.6,8.6,21.4,0,0,167,8.6,27.7,1022.7,540
2017-10-16,16.8,11.6,22.7,0,0,189,10.4,25.9,1020.2,486
2017-10-17,13.3,7.7,16.1,0,0,208,10.8,33.5,1019.3,126
2017-10-18,11.9,6.4,16.4,0,0,116,6.8,24.8,1014.9,360
2017-10-19,11.9,9.2,16,0,0,110,9,20.5,1012,204
2017-10-20,13,11.1,16.5,6.1,0,154,15.5,53.6,1009.7,78
2017-10-21,11.7,9.6,13.4,1.6,0,176,13.7,29.5,1010.8,0
2017-10-22,10.2,8.3,12.6,2.3,0,199,17.3,44.3,1009.1,18
2017-10-23,10.8,7.6,13.4,2.4,0,239,20.9,52.9,1014.1,0
2017-10-24,12.7,8.6,16,1.7,0,199,14.8,41.4,1019,0
2017-10-25,13.5,6.8,16.8,0.5,0,244,19.8,55.1,1018.1,66
2017-10-26,11.8,6.5,14.6,0.9,0,242,16.6,40.7,1021.4,36
2017-10-27,10.9,9.2,13.6,0.8,0,284,22.7,50,1022.4,252
2017-10-28,11.1,9.4,13.3,9.3,0,259,33.1,66.6,1012.2,0
2017-10-29,9.7,6,13,2.4,0,299,38.5,93.2,1006.5,282
2017-10-30,6.8,3.3,11.2,0.8,0,285,15.1,45,1022.4,252
2017-10-31,8,4.9,9.9,2.1,0,239,15.8,31,1023,6
2017-11-01,11.1,9.2,13.1,1.7,0,234,19.4,37.1,1017.3,0
2017-11-02,9.2,4,12.8,0,0,244,12.6,31,1011.6,78
2017-11-03,7.8,4,10.9,0,0,199,8.6,18.4,1015.3,42
2017-11-04,8.5,3.8,13.4,0.1,0,149,10.4,31,1007.2,144
2017-11-05,8.6,3,13.2,0.4,0,251,12.6,33.5,1007.4,6
2017-11-06,4.1,-0.4,10.8,0,0,247,6.1,24.1,1021.7,414
2017-11-07,2.5,-1.5,5.4,0,0,110,8.6,25.9,1024.1,0
2017-11-08,7.2,5.3,8.9,0,0,66,10.1,24.1,1020.4,0
2017-11-09,7.6,6.2,9.1,0,0,214,14,39.6,1020.1,18
2017-11-10,7.6,3.8,10.3,8.3,0,247,23.8,76,1010.5,6
2017-11-11,4.6,1.9,7.6,1.8,0,251,19.1,55.1,1006.1,108
2017-11-12,3.5,1.2,5.6,0.3,0,240,9.7,29.2,1002.2,6
2017-11-13,4.1,0.3,9.8,0,0,288,10.8,22.3,1014.2,420
2017-11-14,5.1,0,8,1.1,0,230,16.2,50.8,1020.8,0
2017-11-15,8.8,7.9,9.9,1.7,0,223,12.2,25.9,1024.1,0
2017-11-16,8.7,7.9,9.5,0.6,0,193,12.6,28.4,1022.2,0
2017-11-17,5.5,1.5,9.4,0,0,252,10.4,24.8,1024.3,390
2017-11-18,4.9,2.7,7.9,3.9,0,239,24.1,68,1014.1,102
2017-11-19,5.3,2.8,9,18.4,0,271,26.6,80.3,1010.8,120
2017-11-20,4.5,3.3,5.9,5.9,0,226,17.3,42.5,1013.5,0
2017-11-21,8,4.7,11.4,8.6,0,157,8.3,43.2,1007.6,0
2017-11-22,9.9,8.4,11.3,0,0,209,23.8,46.4,1003.9,18
2017-11-23,10.4,7,14.9,3.1,0,197,23.4,65.9,1001.3,102
2017-11-24,5.9,2.4,7.9,3.4,0,214,9.7,27,1009,24
2017-11-25,2.8,-0.6,6.9,0.1,0,230,9.4,27.7,1010.5,258
2017-11-26,3.5,1.4,5.6,0,0,234,24.1,46.8,1015.5,6
2017-11-27,5,1.9,7.6,8.2,0,217,24.5,52.9,1009.5,0
2017-11-28,5.1,3.5,7,0.3,0,230,27,54.4,1000.7,84
2017-11-29,3,2.2,4,0.4,0,228,13.3,26.6,1003.8,0
2017-11-30,2.6,2.1,3.7,0.6,0,191,9.7,20.9,1003.7,0
2017-12-01,1.8,0.3,4.3,0,0,2,9.4,20.5,1015.7,120
2017-12-02,-0.1,-3.1,1.4,5.6,0,234,10.8,28.4,1025,0
2017-12-03,2.9,0.1,5.3,4.4,0,241,17.3,33.5,1020.2,0
2017-12-04,5.6,3.5,7.3,3.7,0,275,17.6,40,1024.5,18
2017-12-05,7.5,6.8,8.3,0,0,257,25.9,45.7,1028.5,0
2017-12-06,7.4,6.7,8.2,0,0,248,25.9,55.4,1025.1,0
2017-12-07,6.1,4.7,7.7,5.3,0,217,29.5,62.3,1010.2,42
2017-12-08,2.6,0.3,6.4,4.8,0,240,23.4,56.2,1003.2,48
2017-12-09,1.7,0.4,4.4,0.9,0,244,25.6,50,1005.2,180
2017-12-10,0.6,-1,1.6,4.4,0,164,22.3,45.7,987.9,0
2017-12-11,0,-2,1,6.7,30,55,13.3,35.6,982.9,0
2017-12-12,1.1,0.4,1.9,2.6,20,268,19.8,41.4,999.5,0
2017-12-13,2.2,0.5,4.1,9.6,0,188,24.1,55.1,999.6,0
2017-12-14,3.1,0.8,4.7,0.7,0,224,24.1,56.9,987.6,12
2017-12-15,2.5,0.2,3.8,0.1,0,217,8.3,24.1,995.3,0
2017-12-16,2.4,1,4.4,2.9,0,265,15.8,36.4,1006.9,132
2017-12-17,1.3,-1.1,4.1,0.8,0,249,11.5,33.8,1019.1,300
2017-12-18,2.4,0.8,3.4,0,0,182,9,27.7,1023.3,0
2017-12-19,4.7,2.5,6.5,1.7,0,250,9.4,20.9,1031,0
2017-12-20,6.4,5.4,7.4,0.7,0,227,9,30.2,1031.6,0
2017-12-21,7,5.8,7.8,0,0,270,13.3,29.5,1031.6,0
2017-12-22,4.7,3.3,6.1,0,0,263,12.6,25.9,1033,0
2017-12-23,7.3,3.4,8.6,0.1,0,252,28.4,59.4,1027,0
2017-12-24,8.5,7.7,9.6,0.1,0,247,34.2,59.4,1019.6,0
2017-12-25,8,5.8,9.1,0,0,224,25.6,50.8,1012.4,0
2017-12-26,5.3,2.6,7.7,0.1,0,206,26.6,72.4,997.9,42
2017-12-27,4.5,1.5,6.6,0.1,0,162,16.6,37.8,986.5,0
2017-12-28,3.1,1.5,4.7,0.5,0,244,23.4,50,993.5,150
2017-12-29,2.2,0.4,3.7,1.4,0,200,22.3,44.3,1001.2,282
2017-12-30,6.1,3,10.5,4.1,0,206,26.3,78.5,995.8,0
2017-12-31,9.7,6.1,12.6,12.8,0,219,19.8,47.5,997.8,0
2018-01-01,6.5,3.2,9.2,0.9,0,212,24.8,68.4,997.2,174
2018-01-02,5,2.2,7,8.7,0,231,16.2,40,1004.8,102
2018-01-03,6.6,5,9.3,20.2,0,228,39.6,86.4,985.2,12
2018-01-04,6.6,4.7,8.4,3.1,0,230,24.8,72.4,990.9,0
2018-01-05,5.9,3.4,7.5,0.1,0,226,25.2,68.4,993.9,0
2018-01-06,4.4,2.8,6.6,0.1,0,262,15.5,33.5,1008.6,0
2018-01-07,-0.1,-4.1,2.9,0,0,50,17.6,38.9,1029.1,378
2018-01-08,-1.5,-4.7,2.4,0,0,77,20.2,39.6,1030.4,432
2018-01-09,1.1,-1.4,3.3,1.3,0,111,17.6,43.9,1015.2,138
2018-01-10,3.2,0.3,5.7,0,0,119,8.6,18.4,1010.6,0
2018-01-11,2.4,-3,6.8,1.9,0,47,6.5,22.7,1017.4,372
2018-01-12,2.6,2.2,3.2,0,0,66,10.8,25.9,1026.8,0
2018-01-13,2.1,0.2,2.8,0,0,110,18.7,40.7,1028.4,0
2018-01-14,0.4,-1,1.9,0,0,115,20.2,43.2,1024.5,306
2018-01-15,2.4,-1.2,6,3.5,0,147,23.4,56.2,1005.2,0
2018-01-16,3.4,1.3,6.4,7.3,0,235,20.9,50.8,988.8,18
2018-01-17,1.9,0.5,3.8,3.7,0,244,24.5,59.4,994.7,42
2018-01-18,2.7,0.7,5.8,14.9,0,238,25.6,93.2,992.4,0
2018-01-19,1.5,-1.5,4.1,0.7,0,232,13,37.8,1004.5,6
2018-01-20,1.7,-2,3.7,0.4,0,190,11.5,27.7,1003.7,12
2018-01-21,0.8,-1.5,2.1,0.1,0,178,6.5,22.3,1011.9,0
2018-01-22,2.6,0.8,6.2,0.1,0,162,13,32,1008.4,0
2018-01-23,6.8,5.6,9,2.3,0,222,17.3,42.5,1017.5,18
2018-01-24,11.6,7.8,13.9,2.1,0,211,27,62.3,1010.8,6
2018-01-25,7.5,5.5,8.9,0.9,0,208,14.4,32,1010.9,0
2018-01-26,5.5,3,6.7,0,0,229,7.6,20.5,1018.2,0
2018-01-27,5.3,3,7.1,1.2,0,218,14.8,64.8,1026.9,42
2018-01-28,8.5,5.4,10.4,1.7,0,243,30.6,58.7,1023.4,54
2018-01-29,8.8,4.8,10.7,9.3,0,256,33.8,65.5,1019.9,0
2018-01-30,4.3,1.9,6.7,0.6,0,244,19.1,53.6,1024.8,216
2018-01-31,5.4,1,9.7,2.3,0,212,21.6,55.1,1003.3,0
2018-02-01,2.4,0.6,4.1,0,0,219,21.6,48.6,997.1,132
2018-02-02,3.2,1.6,5.2,1.7,0,245,16.2,37.8,1000.4,6
2018-02-03,0.6,-0.7,2.4,0.7,0,321,13.3,29.5,1006.6,24
2018-02-04,0.2,-1.6,1.6,0.2,30,2,13.3,37.1,1020,36
2018-02-05,0.7,-1.6,1.9,0,0,75,14,33.5,1028.6,0
2018-02-06,-2.3,-5.2,-0.2,0,0,88,10.8,24.1,1018.6,408
2018-02-07,-3.4,-6.8,0.5,0,0,36,8.3,20.5,1018,522
2018-02-08,-3.9,-8.5,0.7,0,0,154,6.1,18.4,1020.4,504
2018-02-09,-1.9,-5.2,2.3,0,0,136,10.8,22.3,1015.1,492
2018-02-10,-1.3,-6,1.7,0.2,0,150,7.9,27,1013.7,60
2018-02-11,2.6,0.3,6.6,2.7,0,201,24.1,58.7,999.6,84
2018-02-12,1.3,-0.7,4.7,0.7,0,237,22,55.1,1008.7,396
2018-02-13,1,-2.7,5.1,0,0,179,13,29.2,1013.5,534
2018-02-14,0.6,-3.1,4.8,0,0,132,16.2,40.7,1017.5,552
2018-02-15,1.2,0.2,4.1,1.6,0,152,19.1,50.8,1013.1,0
2018-02-16,2,-1.5,6.8,0,0,235,14,43.9,1022.2,330
2018-02-17,0.7,-4.3,5.6,0,0,144,4.3,14.8,1025.4,222
2018-02-18,0.2,-5,5.5,0,0,151,7.9,22.3,1026.4,450
2018-02-19,1.4,-2.1,6.1,0,0,165,5.4,18.4,1020.4,378
2018-02-20,0.1,-4.6,5,0,0,62,9.7,38.2,1020.9,438
2018-02-21,-0.2,-4.1,4,0,0,52,9.7,24.1,1026.6,330
2018-02-22,-0.3,-3.8,3.7,0,0,47,10.4,25.2,1026.7,126
2018-02-23,-0.7,-4.1,2,0,0,65,16.6,35.3,1026.4,564
2018-02-24,-1.5,-5.5,2.7,0,0,77,19.4,47.5,1030.6,300
2018-02-25,-4.2,-7.8,-0.4,0.5,0,58,15.1,29.5,1033.2,336
2018-02-26,-4.1,-7.1,-0.9,0,20,36,18.4,40.7,1031,330
2018-02-27,-4.4,-7.2,-1,0.1,10,43,16.9,42.1,1024.4,336
2018-02-28,-8.6,-11.4,-6.1,0,0,81,24.5,46.4,1026.4,372
2018-03-01,-6.6,-9.7,-2.3,0,0,82,29.2,56.9,1017.4,588
2018-03-02,-6.6,-10.5,-1.7,0,0,77,25.6,45,1006.5,600
2018-03-03,-5.3,-9.8,-0.3,0,0,90,22.3,44.3,1003.4,600
2018-03-04,-0.4,-5.1,3.6,1.6,0,109,18,40,999.4,84
2018-03-05,5.6,0.5,10.9,0,0,152,15.1,38.9,994.8,384
2018-03-06,3.5,-1.2,9.7,0,0,109,10.8,31,992.8,528
2018-03-07,2.5,-2.2,6.8,0.8,0,75,5.4,14.8,994.6,78
2018-03-08,4.7,0.9,10,5.3,0,199,17.6,55.4,998,186
2018-03-09,5.2,2.5,9.2,0.2,0,227,19.8,62.3,1004.4,60
2018-03-10,8,3.4,14.6,1.4,0,129,11.5,25.9,1001.2,48
2018-03-11,11,4,14.4,0.3,0,141,11.5,37.1,996.1,186
2018-03-12,8.4,1.7,13.4,1.4,0,177,5.4,23.4,992.2,6
2018-03-13,6.2,3.9,8.8,0.8,0,266,17.3,41.4,999.9,0
2018-03-14,4.1,1.1,5.8,0,0,298,12.2,26.6,1011.2,0
2018-03-15,4.2,1.3,8,0,0,99,27,58.7,1004.9,312
2018-03-16,1,-2,3.6,0,0,79,30.6,56.2,1008.1,0
2018-03-17,-2.1,-4,0.7,0,0,75,40,70.9,1014,552
2018-03-18,-1.7,-5.2,2.4,0,0,79,33.1,63.7,1016.4,696
2018-03-19,-0.9,-5.5,4.4,0.6,0,48,16.6,32.8,1016.9,702
2018-03-20,2.7,-3.2,7.4,0,0,338,20.2,52.6,1019.4,600
2018-03-21,0.9,-6,6.4,0.4,0,249,12.2,31,1026,36
2018-03-22,4.2,1.7,7.3,1.2,0,272,21.6,44.3,1012.5,6
2018-03-23,5,2.8,6.8,0.2,0,195,8.3,23.4,1006.3,0
2018-03-24,7.3,3.8,10,0,0,131,8.3,22.7,1004,54
2018-03-25,7.5,4.8,11,0,0,,9.7,24.1,1008.4,12
2018-03-26,3.5,-2.7,7.1,0,0,293,10.8,25.2,1014.9,12
2018-03-27,4.6,-3.2,10.3,0.1,0,140,11.9,37.8,1012.3,204
2018-03-28,4,0.8,5.8,10.8,0,101,17.3,36.4,1001.5,0
2018-03-29,3.9,-0.3,8.8,2.2,0,282,17.6,48.6,1003.4,162
2018-03-30,5.1,-1.4,12.1,3.3,0,90,18,40.7,1004.6,330
2018-03-31,3.7,0.7,6.3,0.3,0,71,14.8,37.1,1001.4,0
2018-04-01,2.6,-3,6.9,0,0,327,15.8,42.1,1007.7,294
2018-04-02,4.6,-2.6,8.6,1.6,0,179,11.5,33.5,1007.8,282
2018-04-03,12.7,7.5,17.6,0,0,190,17.6,42.5,999.8,204
2018-04-04,11.9,6.8,15.9,3.1,0,181,16.9,56.9,1000.6,300
2018-04-05,7.1,1.1,10.6,0.4,0,239,25.2,72.7,1008.3,84
2018-04-06,6.8,-1.2,13.4,0,0,159,13.7,42.1,1021.4,732
2018-04-07,12.3,4.7,20,0,0,125,18.4,38.2,1012.5,732
2018-04-08,16.8,7.3,24.8,0,0,138,9,23.4,1007.6,606
2018-04-09,15.6,7.2,21,0,0,48,12.2,29.5,1005.5,420
2018-04-10,14.9,7.2,23.1,0,0,63,20.9,49.3,1004.9,564
2018-04-11,9.7,6.4,16.1,2.6,0,64,23.4,45,1009.6,408
2018-04-12,12,6.2,18.6,3.7,0,71,21.6,46.8,1004.9,204
2018-04-13,11.8,9.9,14,36.6,0,3,15.1,51.1,1006.2,0
2018-04-14,9.8,6.5,11.8,7.9,0,250,15.8,45,1016.2,0
2018-04-15,10.3,5.3,16.1,5.3,0,109,8.6,21.6,1013.9,222
2018-04-16,12.5,6.4,18.4,1.2,0,59,9,33.5,1014.6,294
2018-04-17,13,4.6,19.4,0,0,188,7.6,26.6,1025,582
2018-04-18,16.3,6.8,23.3,0,0,140,4.7,22.3,1030.7,774
2018-04-19,19,9.7,26,0,0,117,11.9,27,1028.6,798
2018-04-20,19.4,10.4,27.3,0,0,178,13.7,38.2,1021.8,744
2018-04-21,13.4,7.3,19.4,0,0,326,11.9,36.4,1021.4,750
2018-04-22,15.5,6.2,24.1,0.7,0,110,11.2,61.2,1013.2,666
2018-04-23,14.3,7.2,18.6,0,0,254,20.5,48.2,1012.2,462
2018-04-24,10.8,7.2,13.9,1.2,0,226,18.7,42.5,1012.7,6
2018-04-25,10.6,5.3,14.1,5.5,0,240,22.7,78.8,1007.4,66
2018-04-26,8.7,4.7,13,3.4,0,241,18.7,68,1012.5,276
2018-04-27,10.3,4.2,15.4,0.2,0,182,11.9,33.8,1012.2,546
2018-04-28,12.7,6.4,17.5,0,0,179,12.6,35.6,1009.6,150
2018-04-29,15.4,9.6,21.5,0.5,0,71,11.2,27,1008.1,432
2018-04-30,13.7,8.5,16.9,1.4,0,170,20.9,59.4,998.4,180
2018-05-01,7.3,2.3,11,1.7,0,215,30.6,80.3,1006.2,138
2018-05-02,10.8,1.8,17.1,0,0,147,14.8,39.6,1012.2,828
2018-05-03,10.7,2.5,15.8,0,0,304,12.2,35.3,1016.9,498
2018-05-04,10.7,0.9,17.5,0,0,18,8.6,34.6,1024.5,840
2018-05-05,13.4,4.9,20.7,0,0,78,10.4,29.5,1027.1,864
2018-05-06,16.6,7,24,0,0,102,11.2,30.2,1025.4,888
2018-05-07,18.2,9.4,24.7,0,0,112,13,38.2,1020.9,888
2018-05-08,19.2,9.8,25.2,0,0,108,16.2,44.3,1013.3,888
2018-05-09,20.6,12.4,27.2,0,0,120,11.9,36.4,1008,774
2018-05-10,15.4,8.5,21.1,0,0,240,16.6,52.6,1009.7,384
2018-05-11,13.8,9.1,18.2,0,0,306,8.3,23.4,1019.7,156
2018-05-12,17.6,12.4,22.5,0,0,90,14.4,34.6,1016,510
2018-05-13,19.5,13.4,27.4,0.1,0,88,14.4,52.6,1011.3,630
2018-05-14,20.5,11.7,27.8,0,0,54,16.6,45.7,1013.4,798
2018-05-15,19.3,12.3,24.2,0.1,0,49,11.9,40.7,1015.9,660
2018-05-16,16.7,11,25.9,0.4,0,345,18.7,51.8,1015.4,456
2018-05-17,11.1,8.5,13.5,0,0,305,25.2,52.9,1019,18
2018-05-18,10.7,4.4,15.9,0,0,293,16.2,35.3,1020.8,276
2018-05-19,12.3,3.9,17.9,0,0,311,5.4,18.4,1022.6,306
2018-05-20,16.9,8.1,23.3,0,0,84,13.3,33.8,1023.7,906
2018-05-21,18.1,8.6,24.5,0,0,97,17.3,44.3,1018.9,912
2018-05-22,19.3,10.1,25.9,0,0,82,14,35.3,1014.5,498
2018-05-23,19.9,12.6,25.1,0,0,64,16.6,40.7,1021.1,810
2018-05-24,20.2,12.1,26.1,0,0,74,18.4,51.1,1021.6,864
2018-05-25,21.3,14.8,27.6,0,0,89,19.8,46.8,1020.1,816
2018-05-26,20.7,12.7,28.1,0,0,59,13.3,35.6,1021.9,882
2018-05-27,21,13.9,27.5,2.8,0,74,13.7,33.5,1020.1,768
2018-05-28,23.5,16.1,30.7,0,0,87,9.7,25.9,1018.2,804
2018-05-29,25.4,18.8,32.3,0.1,0,84,14.4,43.9,1013.5,666
2018-05-30,22.5,17.7,27.3,0.1,0,152,7.2,25.2,1014.1,474
2018-05-31,23.7,14.9,30.8,0.3,0,93,8.6,37.1,1014.2,654
2018-06-01,22.1,16.8,29.1,0,0,102,9,42.1,1014.2,444
2018-06-02,18,16.5,19.6,0,0,263,13.3,31.3,1016.5,0
2018-06-03,19.6,13.8,24.2,0,0,278,9,22.3,1017.8,228
2018-06-04,17,13.4,20.1,0,0,320,12.2,27,1014.2,0
2018-06-05,17.9,14,24.2,0,0,326,11.9,28.4,1013.9,600
2018-06-06,21.1,13.1,27.6,0,0,93,13.7,31.3,1015,924
2018-06-07,23.1,14.8,30.4,0,0,89,12.6,31,1014.6,912
2018-06-08,23.3,13.7,30.1,0,0,15,11.2,30.2,1013.3,570
2018-06-09,24.6,18.3,31.2,0.3,0,14,13.3,33.5,1012.1,516
2018-06-10,18.8,15.4,23.7,2.6,0,313,16.6,44.3,1011.6,192
2018-06-11,16.9,11.7,21.7,0,0,326,15.1,37.8,1013,564
2018-06-12,15.3,12,19.1,0,0,305,19.1,43.2,1012.2,30
2018-06-13,14.2,8.3,18.3,0,0,295,17.6,41.4,1014.3,120
2018-06-14,15.9,8.1,22.7,2.4,0,207,15.5,44.3,1014.3,480
2018-06-15,18.1,11.5,23.6,0,0,269,7.6,24.1,1016.3,360
2018-06-16,20.1,14.7,26.2,1.6,0,178,13,42.5,1014,438
2018-06-17,17.2,13,22.2,0.1,0,239,14.8,41.4,1015.6,180
2018-06-18,17.2,13.5,22.5,0.1,0,225,16.9,44.3,1018.6,78
2018-06-19,18.3,12.9,22.5,0.4,0,255,14.8,35.3,1021.1,60
2018-06-20,21.3,14.4,27.6,4.9,0,224,14.8,40.7,1019,630
2018-06-21,13.9,9.5,16.7,9.1,0,276,24.5,74.5,1015,348
2018-06-22,12.9,9.4,18.2,0.9,0,284,27,60.5,1020.1,258
2018-06-23,13.5,9.3,16.3,0.1,0,293,25.6,55.1,1022.9,42
2018-06-24,13,8.9,15.4,0.4,0,287,16.9,42.5,1020.9,0
2018-06-25,15.1,12.6,20,0.2,0,300,18.7,37.1,1022.5,126
2018-06-26,15.1,12.2,19.8,0,0,294,13.3,24.8,1025,330
2018-06-27,18.9,8.7,26.7,0,0,25,11.9,37.1,1025.5,720
2018-06-28,21.2,13,27.6,0,0,32,13.7,39.6,1023.4,954
2018-06-29,19.6,10.3,25.7,0,0,324,14.4,42.1,1018.7,960
2018-06-30,19.8,12.9,25.5,0,0,77,16.2,37.1,1019,984
2018-07-01,19.4,12.3,24.8,0,0,93,18.4,42.1,1020.3,984
2018-07-02,18.9,10.3,25.3,0,0,66,14.8,40,1018.9,984
2018-07-03,18.3,9.3,25.7,0,0,321,11.9,33.8,1017.4,936
2018-07-04,18.9,8.4,27.8,0,0,326,9.4,27.7,1014.4,882
2018-07-05,18.3,13.1,22.9,0,0,322,15.5,38.2,1013.7,834
2018-07-06,17.3,10.5,23,0.1,0,301,19.8,42.5,1018.6,480
2018-07-07,16.2,9.4,22.2,0,0,302,18.7,42.1,1022.7,612
2018-07-08,17,11.2,22.9,0,0,314,18.7,46.4,1023.2,876
2018-07-09,15.6,10.2,21.9,1.8,0,300,19.1,44.3,1021,126
2018-07-10,15.2,12,19.8,7.3,0,340,17.3,47.5,1015,264
2018-07-11,16.2,9.5,19.8,11,0,353,12.2,40.7,1015.8,12
2018-07-12,19.3,11.9,26.9,0,0,313,13,36.4,1016.8,750
2018-07-13,17.5,15.1,23.3,0,0,311,16.9,46.4,1020,528
2018-07-14,17.4,11.1,22.2,0,0,314,11.2,33.5,1020.3,444
2018-07-15,18.2,8.3,25.4,0,0,51,9,31.3,1018,864
2018-07-16,21.7,12.3,27.9,0,0,57,10.4,32.8,1014.3,870
2018-07-17,22.2,12.3,31.5,0,0,286,9.4,46.4,1013.4,624
2018-07-18,19.3,12.2,25.3,0,0,306,17.3,50,1017.8,858
2018-07-19,18.9,9.6,26.2,0,0,346,10.1,29.5,1018.5,672
2018-07-20,20.9,14.4,27.6,0,0,59,14,31.3,1014.3,708
2018-07-21,21.6,15,27.9,0,0,71,11.5,25.9,1011.4,144
2018-07-22,21,14.1,27.9,0,0,311,14,51.1,1013.1,750
2018-07-23,21.9,12.3,29.6,0,0,307,7.6,37.1,1016.4,858
2018-07-24,26.3,16.6,33.9,0,0,104,7.2,34.6,1014.4,906
2018-07-25,26.4,17,33.8,0,0,40,9.7,36.4,1014.9,666
2018-07-26,28.5,20.2,35.2,0,0,82,13.3,36.4,1015.9,858
2018-07-27,27.9,19.9,33.7,0,0,86,14.8,35.6,1013.6,882
2018-07-28,23.4,14.1,32.6,7.5,0,118,15.8,66.6,1008.4,366
2018-07-29,21.7,12.1,30.3,0,0,168,12.2,44.3,1013.6,528
2018-07-30,26.3,19,32.9,0,0,194,7.2,32.8,1014.3,462
2018-07-31,25.8,18,34.1,0,0,303,13.7,50,1015.4,756
2018-08-01,22.1,14.6,28.1,0,0,317,10.8,29.5,1021.3,690
2018-08-02,25,15.4,31.7,0,0,63,9,29.5,1022.4,684
2018-08-03,25.5,17,33.2,0,0,25,10.4,33.8,1020.9,798
2018-08-04,23.3,17.1,30,0,0,338,14,46.4,1019.1,654
2018-08-05,20.7,13.8,25,0,0,320,15.5,42.1,1021.6,588
2018-08-06,22.2,11.1,31.7,0,0,164,7.9,33.5,1016.7,852
2018-08-07,26.7,16.8,36.3,0,0,113,7.2,34.6,1009.1,828
2018-08-08,23.2,18,29.7,0,0,219,14,46.4,1009.9,264
2018-08-09,21.1,15.3,29.5,9,0,98,13.7,90,1011.6,336
2018-08-10,18.3,13.6,24.2,1.4,0,237,23,55.4,1017.7,522
2018-08-11,15.4,10.4,20.6,4,0,245,19.1,59.4,1019.3,414
2018-08-12,18,9.8,25.2,0,0,195,7.6,25.9,1014.9,252
2018-08-13,19.1,16.3,25.3,5.4,0,148,9.7,34.6,1006.1,84
2018-08-14,18.4,14.7,23.3,0.6,0,251,19.8,55.1,1010.6,126
2018-08-15,19.9,14.3,25.2,0,0,223,11.2,38.2,1017.4,168
2018-08-16,21.7,14.7,27.8,0,0,217,14,36.4,1015.3,684
