date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-02-16,9.8,6.8,13,8.9,0,220,31.3,86.4,991.8,0
2022-02-17,7.8,4.6,11.2,1.1,0,270,50.4,111.6,995.7,91
2022-02-18,6.6,3.7,11.2,5.4,0,214,33.5,106.9,995.7,6
2022-02-19,5,1.8,7.2,3,0,242,39.2,117.4,1004,235
2022-02-20,6.6,2.1,10.4,17.5,0,222,28.1,90,999.1,0
2022-02-21,5,3.1,7,5,0,257,36,76,994,18
2022-02-22,5.8,2.8,8.7,3.1,0,260,26.6,77,1011.8,185
2022-02-23,6.7,3.3,10.9,0,0,240,21.6,47.5,1019.8,571
2022-02-24,6.8,1.9,10.5,1.7,0,220,25.6,104.4,1008.2,107
2022-02-25,3.9,2.2,7,4.3,0,255,27.7,62.3,1016.9,150
2022-02-26,4.1,-1.6,10.2,0,0,299,9,25.9,1033.4,558
2022-02-27,3.2,-1.5,8.5,0,0,115,14.4,37.1,1034.9,615
2022-02-28,3.3,-1.1,8.9,0,0,128,16.2,35.6,1032.5,613
2022-03-01,3.8,-1.1,8.7,0,0,127,9.7,24.1,1029.3,329
2022-03-02,4.5,-0.5,9.4,0,0,59,8.6,22.3,1025.5,590
2022-03-03,2.1,-2.4,7.8,0,0,70,11.5,28.4,1022.2,620
2022-03-04,1.2,-2.8,5.7,0,0,109,11.5,32,1024.3,375
2022-03-05,1.7,-3.8,6.7,0,0,95,12.2,36.4,1024.2,632
2022-03-06,1.5,-2.9,5.5,0,0,27,12.2,32.8,1026.9,349
2022-03-07,1.3,-3.8,7.8,0,0,274,5,24.1,1027.5,409
2022-03-08,3.6,-3.2,10.3,0,0,120,10.4,36.4,1024.8,660
2022-03-09,5.5,-2.7,12.8,0,0,124,11.2,29.5,1024.6,661
2022-03-10,7,-0.3,14,0,0,119,16.2,39.6,1025.9,661
2022-03-11,5.2,0.3,10,0,0,118,27,59.4,1021,663
2022-03-12,6.6,1.1,13.1,0,0,124,19.4,42.1,1019.2,554
2022-03-13,7.3,0.8,14,0,0,117,16.6,38.2,1017.4,628
2022-03-14,6.2,1,9.3,4.8,0,185,9,33.8,1023.5,0
2022-03-15,5.7,-0.2,11.3,0,0,97,6.5,18.4,1026.2,0
2022-03-16,8.2,2.1,13.4,0,0,108,13.7,38.9,1025.9,343
2022-03-17,7.1,-1.5,10.5,2.1,0,228,17.6,46.4,1028,208
2022-03-18,6,-3,14.6,0,0,279,7.9,32.8,1043.2,521
2022-03-19,6.7,0.8,12.1,0,0,60,19.1,48.6,1043.9,660
2022-03-20,7.7,1.4,13.2,0,0,98,26.6,69.8,1033.1,658
2022-03-21,9.5,4.9,15.2,0,0,125,12.6,32,1032,613
2022-03-22,10.8,3.6,18.5,0,0,120,7.6,18.4,1032.3,631
2022-03-23,10.3,0.6,18.8,0,0,89,6.1,36.4,1031.2,701
2022-03-24,9.8,2.3,17.6,0,0,109,5.8,20.5,1029.5,668
2022-03-25,8.3,-1,16.9,0,0,292,7.2,28.4,1030.4,650
2022-03-26,7.6,0.8,15.5,0,0,298,14.4,45.7,1031.4,447
2022-03-27,7.7,3.1,14.3,0,0,,7.6,22.3,1031.1,362
2022-03-28,6.6,4.4,9.4,0.1,0,319,11.9,25.9,1022.5,1
2022-03-29,6.4,1,9.1,0.8,0,313,14,46.8,1012.6,95
2022-03-30,3.9,1.3,6.2,3.7,0,348,6.8,20.5,1005.6,2
2022-03-31,3.1,0.4,6.5,1.5,10,66,24.5,59.4,1003.4,94
2022-04-01,3,0.4,5.3,0,0,43,27.4,55.4,1010.3,0
2022-04-02,3.4,-1.2,7.3,0,0,19,19.8,44.3,1018,401
2022-04-03,2.5,-4,8.4,0.2,0,275,14,47.5,1019.3,292
2022-04-04,5,1.4,8.6,5,0,235,32.8,78.8,1004.1,0
2022-04-05,7.5,4.3,9.6,5.3,0,273,18,46.4,1001.6,2
2022-04-06,9.6,8.3,10.6,1.3,0,230,30.6,62.3,996.4,1
2022-04-07,7.9,2.8,11.4,11.6,0,228,34.9,85.3,982.5,231
2022-04-08,5.2,2.4,8.4,2.8,0,265,24.5,55.4,994.5,165
2022-04-09,4.3,1.4,9.1,2.9,0,269,24.8,59.4,1006.1,485
2022-04-10,4.3,-0.1,9.4,1,0,273,21.2,64.8,1017.3,534
2022-04-11,6.3,-0.5,13.9,0,0,136,6.1,18.4,1018.4,632
2022-04-12,11.5,3.5,18.5,0,0,104,19.4,49.3,1013.6,501
2022-04-13,14.8,8.5,21.6,3,0,177,10.8,31.3,1015.3,322
2022-04-14,12.1,7.3,17.1,0,0,260,13.7,38.9,1020.1,292
2022-04-15,8.6,6.8,11.4,0,0,315,14.8,37.8,1027.5,36
2022-04-16,8.7,3.1,14.1,0,0,98,14.4,35.3,1034.4,814
2022-04-17,9.7,1.3,15.7,0,0,119,11.5,29.5,1028.8,819
2022-04-18,11,2.5,17.9,0,0,118,10.8,27.7,1020,815
2022-04-19,10.9,4.9,16.7,0,0,63,16.2,42.1,1016.9,803
2022-04-20,10.5,4.2,16.9,0,0,60,15.1,38.2,1018,779
2022-04-21,10.9,4.7,17.2,0,0,55,17.3,40.7,1014.8,374
2022-04-22,11.8,5.5,17.3,0,0,67,20.9,48.2,1010.4,523
2022-04-23,12.6,7.4,17.8,0,0,79,24.1,48.6,1009,821
2022-04-24,9.9,5.8,14.9,0.5,0,47,22.3,48.2,1007.1,396
2022-04-25,9.6,6.2,15.6,0,0,46,12.2,27.7,1012.4,217
2022-04-26,9.8,2.5,16.2,0,0,2,12.6,41.4,1017.8,560
2022-04-27,8,0.5,13.9,0,0,308,10.4,27.7,1025.8,758
2022-04-28,7.9,-0.7,14.1,0,0,304,11.5,35.3,1030.1,444
2022-04-29,7.9,0.9,13.3,0,0,343,13,33.5,1029.2,536
2022-04-30,8.4,0.6,13.4,0,0,318,11.5,29.2,1025.7,253
2022-05-01,8.8,1.1,13.2,0,0,307,7.2,22.3,1023.8,65
2022-05-02,11,2.5,17.4,0,0,16,9.4,31,1020,599
2022-05-03,7.9,0.7,13.4,0,0,300,10.4,35.3,1018.9,394
2022-05-04,8.9,1.7,15.4,0,0,289,7.9,25.9,1018.9,600
2022-05-05,10.4,0.3,18.3,0,0,296,7.2,25.9,1022.2,682
2022-05-06,14,4.7,21.3,0,0,270,6.8,25.9,1023.8,626
2022-05-07,13.5,8,19.7,0.5,0,292,10.1,42.1,1023.4,354
2022-05-08,10.6,2.5,16.4,0,0,330,12.2,37.1,1027.8,864
2022-05-09,14.4,2.2,22.7,0,0,109,10.1,29.2,1025.5,839
2022-05-10,17.2,10.9,24.8,1.2,0,186,13.7,50,1015.9,246
2022-05-11,16.6,11.6,23.2,0.1,0,223,16.2,51.8,1009.3,348
2022-05-12,14.6,9.3,20,0,0,267,20.5,59.4,1015.1,554
2022-05-13,13.1,7.9,18.3,0,0,235,20.2,48.6,1016.9,180
2022-05-14,14.3,8.1,19.3,0,0,283,15.8,42.1,1020.2,642
2022-05-15,15,3.9,22.9,0,0,106,7.2,25.9,1020.8,882
2022-05-16,18.5,9.5,26,1.8,0,113,15.8,51.1,1016.4,634
2022-05-17,18.5,12.9,24.7,0,0,262,10.1,25.9,1019.8,461
2022-05-18,21.9,15.2,29.4,0,0,150,11.9,31,1020.4,492
2022-05-19,20.4,14.2,28.2,7.4,0,195,10.8,55.4,1017.7,420
2022-05-20,15.6,10.5,21.2,7.9,0,226,14.4,68.4,1016.6,538
2022-05-21,14,7.2,18.8,0,0,269,23.8,57.2,1017.6,295
2022-05-22,13.4,5.8,19.6,0,0,263,6.8,24.8,1016,645
2022-05-23,17.8,10.4,24.5,7.1,0,118,19.4,63,1003.2,668
2022-05-24,14.2,9.3,17.7,3.2,0,220,18.7,53.6,1004.1,199
2022-05-25,13.8,7.1,19.5,1.2,0,226,15.5,53.6,1012.9,499
2022-05-26,15,12,19,5.9,0,250,22.7,57.2,1016.4,237
2022-05-27,12.7,8.2,16.4,5.9,0,271,27.4,71.6,1016.5,425
2022-05-28,10.8,7.2,15.2,0.5,0,288,25.9,66.6,1016.4,330
2022-05-29,10.1,8.4,12.9,0.4,0,287,18.7,43.2,1012.4,4
2022-05-30,10.6,6.4,14.3,0,0,280,8.6,42.1,1013.2,124
2022-05-31,12.6,6.4,17.5,0.4,0,96,6.1,19.8,1013.8,181
2022-06-01,11.7,8.1,16.3,7.5,0,250,10.4,48.2,1013.8,161
2022-06-02,12.9,5.4,18.6,0,,279,11.5,29.5,1020.7,672
2022-06-03,15.3,6.3,22.4,0,,48,12.6,40.7,1020.5,888
2022-06-04,15.5,9.3,21.8,0,,17,15.1,34.6,1021.6,950
2022-06-05,18.4,10,24.4,0.4,,81,14.8,39.6,1015.6,558
2022-06-06,16.8,11.8,21.8,2.5,,211,24.1,52.9,1011.6,269
2022-06-07,14.3,8.9,18.5,0,,228,18,48.2,1011,248
2022-06-08,15.7,7.4,23,1.9,,188,9.7,40.7,1007.5,315
2022-06-09,16.6,9.5,21.6,0,,253,15.8,37.8,1012.3,274
2022-06-10,16.9,8.3,22.6,0.3,,203,11.5,38.9,1020.6,443
2022-06-11,19.4,11,24.3,0,,244,15.5,42.5,1020.8,663
2022-06-12,16.9,8.6,24.2,0,,255,13.3,42.5,1020.3,752
2022-06-13,13.4,7.9,18.9,0.6,,281,16.9,63,1020.3,492
2022-06-14,13.9,6.6,20.1,0,,272,7.9,24.1,1022.4,317
2022-06-15,16.4,6.9,23.7,0,,43,10.8,40,1019.7,801
2022-06-16,17,10,22.7,0,,355,15.1,41.4,1021.9,819
2022-06-17,18.5,9,24.6,0,,197,8.3,24.1,1022.3,292
2022-06-18,20.8,14.2,27.3,0,,295,13.7,41.4,1015.4,824
2022-06-19,14.9,9.5,19.1,0.4,,355,16.9,45.7,1011.5,100
2022-06-20,14.1,9.1,19.7,0,,288,17.6,48.2,1013.9,394
2022-06-21,15.8,6.4,23,0,,266,8.6,29.5,1015,828
2022-06-22,17.9,7.3,25.1,0,,21,10.1,30.2,1013.6,968
2022-06-23,22.9,12.2,31.2,0,,97,11.5,29.5,1012.4,966
2022-06-24,21.7,15.4,27,0,,173,14.8,37.1,1006.6,444
2022-06-25,22.7,15.4,29.3,0,,200,9,29.2,1011,656
2022-06-26,21.9,16.3,26.7,14.7,,260,13,35.3,1014.1,381
2022-06-27,16.4,14.2,20.3,1.3,,334,12.2,31,1015.9,11
2022-06-28,18.9,11.4,24.5,0,,230,9.7,30.2,1020.3,789
2022-06-29,21.5,13.2,28.1,0,,105,13.3,40.7,1015.4,579
2022-06-30,23.3,15.2,29.7,4.3,,88,13,74.2,1011.3,899
2022-07-01,16.9,12.6,21.3,0.6,,252,15.1,38.9,1016.3,180
2022-07-02,19.4,10.5,25.6,0,,207,11.2,36.4,1020.6,780
2022-07-03,19.6,10.8,27.5,2.9,,297,10.4,46.4,1016.7,683
2022-07-04,17.4,10.3,24.5,0,,264,15.1,42.1,1018.8,760
2022-07-05,16.1,9.9,22.8,0,,262,14,40.7,1021.2,568
2022-07-06,15.9,11.2,21.7,7.3,,265,17.6,43.2,1022.2,169
2022-07-07,15.9,14.1,19.4,2.1,,281,25.6,64.1,1019.4,72
2022-07-08,16.5,12.6,22,0,,293,17.6,40,1027.9,350
2022-07-09,15.9,12.2,21.5,0.6,,287,19.4,52.9,1024.8,262
2022-07-10,15.1,12.1,18.5,0.5,,297,20.9,45.7,1022.8,137
2022-07-11,16.1,12.7,19.5,0.3,,300,13.7,27.7,1022.9,11
2022-07-12,19.8,14.6,25.7,0,,279,6.8,22.3,1023.7,436
2022-07-13,21.4,12.5,28.9,0,,256,15.5,40,1018.6,541
2022-07-14,15,9.3,21.6,0,,289,13.3,48.6,1019.6,316
2022-07-15,14.5,8.9,18.9,1.1,,264,13.3,50,1020.6,154
2022-07-16,16.1,9.5,20.4,0,,293,22,47.5,1022.2,605
2022-07-17,16.3,7.8,23.4,0,,281,8.3,26.6,1026.7,666
2022-07-18,22.1,11.8,31.9,0,,173,7.6,29.2,1022.3,761
2022-07-19,26.2,13.2,35.8,0,,110,8.3,27,1017.8,831
2022-07-20,28.1,19.4,37,1,,124,17.6,42.5,1015.1,886
2022-07-21,20,16.1,25,3.6,,246,14,38.9,1016.7,135
2022-07-22,16.8,13.9,19.2,0,,291,14,34.6,1019,3
2022-07-23,16.9,11.5,22.4,0,,290,13,42.1,1018.9,605
2022-07-24,22.1,11.9,30,0,,174,13.3,44.3,1016.9,875
2022-07-25,23.2,17.4,31.7,3.1,,200,17.3,50,1008.5,493
2022-07-26,17.3,11.5,20.7,1.3,,288,18.7,45.7,1014.5,185
2022-07-27,15.2,9.4,21.3,0,,295,16.2,42.1,1019.1,656
2022-07-28,15.7,8.1,21.6,0,,331,9.7,29.5,1019.9,613
2022-07-29,19.3,13.3,25.2,0.1,,50,15.1,31.3,1017.5,243
2022-07-30,19.9,13.3,26.2,0.4,,333,8.6,38.2,1017.1,232
2022-07-31,19,14.9,25.1,8.2,,208,9.4,38.2,1015,17
2022-08-01,17.6,9.7,21.4,0,,313,15.5,41.4,1016.9,480
2022-08-02,18.9,8,27.6,0,,194,9.7,40,1016.8,640
2022-08-03,24.4,16.2,32.2,0,,205,12.2,43.2,1014.2,859
2022-08-04,23.8,17.8,35.6,3.7,,112,13.7,79.6,1012.7,480
2022-08-05,17.2,10.4,22.5,6.5,,304,14,51.1,1017.4,303
2022-08-06,15.6,8.9,21.3,0,,284,10.4,34.6,1026.4,645
2022-08-07,16.8,7.8,23.4,0,,252,7.2,33.5,1025.2,825
2022-08-08,17.7,9.1,23.2,0,,338,9.7,27,1025.8,549
2022-08-09,19.7,12.8,25.9,0,,20,11.5,29.5,1028.2,874
2022-08-10,21.3,12.6,28,0,,50,9.7,29.2,1026.6,874
2022-08-11,23.1,14.4,30,0,,56,9.7,28.4,1023,870
2022-08-12,23.8,15.1,31.3,0,,81,10.1,31,1020.1,862
2022-08-13,24.2,13.8,31.1,0,,85,9.7,41.4,1017.4,697
2022-08-14,25.7,19.2,31.5,0,,97,14,38.9,1009.8,597
2022-08-15,23.7,17.4,31.3,4.3,,124,9.7,46.8,1003.9,166
2022-08-16,22.9,17,29.6,0,,228,9.7,31.3,1007.7,295
2022-08-17,22.9,16.5,30.2,0,,75,9.4,38.9,1010.5,384
2022-08-18,20.3,13.6,24.9,0,,286,14,33.5,1012.1,294
2022-08-19,20.3,13,27,0.1,,308,9.7,33.5,1012.9,670
2022-08-20,19.9,12.6,24.9,0,,307,11.5,35.3,1015.6,515
2022-08-21,19.2,11,25.9,0,,237,10.8,35.3,1015.7,602
2022-08-22,21.6,14.1,26.3,0,,62,9,27.7,1015.9,391
2022-08-23,24.1,18.4,29.6,0,,123,16.6,37.1,1016.3,678
2022-08-24,24.9,18.4,31.2,0,,114,13,30.2,1018.7,736
2022-08-25,24,16.5,30.2,0,,100,13.7,39.6,1017.1,684
2022-08-26,22.7,19.2,29.4,0.2,,70,13.3,41.4,1013.8,437
2022-08-27,18.8,12.2,23.1,0,,321,18.7,37.8,1015.9,267
2022-08-28,16.2,9.8,22.8,0,,295,16.2,43.9,1019.1,570
2022-08-29,17.9,11.8,24.2,0,,314,12.2,36.4,1020.9,321
2022-08-30,16.8,9.4,23.9,0,,45,11.5,33.5,1022.6,330
2022-08-31,17.1,10.4,23.4,0,,59,14.8,37.1,1023.9,760
2022-09-01,17.3,11.2,23.4,0,,66,14,37.1,1022.8,709
2022-09-02,17.6,10,24.4,0,,90,16.2,40.7,1018.3,691
2022-09-03,18.6,12.2,24.2,0,,102,18.7,49.3,1015.5,734
2022-09-04,19.1,11.7,26,0,,91,13.7,33.5,1019.3,697
2022-09-05,21.6,16,27.8,0,,100,16.9,36.4,1020.7,608
2022-09-06,18.5,15,22.3,0.5,,94,16.6,34.6,1016.8,262
2022-09-07,19,13,24.6,0.4,,127,7.9,27.7,1012.3,203
2022-09-08,15.5,12.8,17.6,6.4,,98,6.8,22.3,1008.2,20
2022-09-09,15.3,11.6,20.8,5.7,,161,9.4,29.5,1008.6,199
2022-09-10,16.6,11.9,21.8,0,,132,7.9,22.3,1011.8,124
2022-09-11,15.8,10.1,22.1,0,,326,7.9,40.7,1017.9,385
2022-09-12,16.3,8.2,23.5,1.9,,145,9,31.3,1014.6,452
2022-09-13,16.8,10.8,22.2,0.7,,256,13.7,45,1008.5,324
2022-09-14,14.2,9.3,19.9,0,,262,6.8,22.3,1005.4,129
2022-09-15,13.2,8.9,18.2,3,,265,15.1,42.1,1005.1,191
2022-09-16,12,9.6,17.2,21.3,,262,26.3,76,1005.5,373
2022-09-17,10.7,7.4,13.9,11.3,,283,22.3,55.1,1008.1,164
2022-09-18,10.5,5.9,15,17.5,,276,22,68,1009.1,324
2022-09-19,11.4,7.6,16.1,3.3,,288,15.8,50.8,1015.5,463
2022-09-20,10.3,4.4,15.1,0.8,,283,10.1,27,1021.8,274
2022-09-21,9.8,2.4,17.7,0,,226,4.7,20.5,1026.2,674
2022-09-22,11.2,3.5,18.4,0,,149,6.1,22.3,1022.9,559
2022-09-23,12.4,6.9,17.6,4,,150,7.6,22.3,1015.9,227
2022-09-24,12.9,11.1,15.2,0.8,,188,11.2,38.2,1012.1,0
2022-09-25,12,7,16.1,0.6,,308,11.2,35.3,1012,294
2022-09-26,10.8,8.9,12.3,6.9,,195,18.7,47.5,999.4,0
2022-09-27,9.6,5.4,11.6,3.7,,240,15.1,38.2,994.2,24
2022-09-28,8.2,4.9,13.1,0.2,,187,5,13.7,996.5,165
2022-09-29,9.1,2.7,15.2,0.1,,230,7.6,25.2,1002.4,314
2022-09-30,10.6,5.1,16.4,3.1,,204,11.9,33.5,1008.2,543
2022-10-01,12.4,10.1,17.5,2.9,,215,22.7,55.1,1003.7,237
2022-10-02,12.6,8.9,17.3,1,,259,19.8,48.2,1015,363
2022-10-03,12,7.4,17.8,0,,271,11.9,38.9,1024.1,328
2022-10-04,12.7,7.8,18.2,0,,195,11.2,33.5,1019.8,536
2022-10-05,15.2,10.5,19.1,0.4,,201,19.4,61.2,1014.1,150
2022-10-06,13.1,7.2,17.1,0,,240,20.9,45.7,1025.1,618
2022-10-07,11.3,5.3,17.7,0,,192,14,46.4,1021,507
2022-10-08,11,6,16,1.4,,243,16.9,49.3,1018.3,416
2022-10-09,9.6,3.7,15.7,0,,171,9.4,27,1022.9,603
2022-10-10,10.1,5.2,17.3,1.2,,183,13,51.1,1015.7,408
2022-10-11,9.3,3.9,15.8,0,,242,7.9,32.8,1025,517
2022-10-12,8.8,3.2,15.7,0,,143,6.8,24.1,1023.3,590
2022-10-13,11.5,5.8,16,0.3,,192,9.4,31.3,1016.6,80
2022-10-14,13.5,11.6,15.6,1.1,,178,10.1,25.9,1011.1,55
2022-10-15,13.6,10.1,17.3,1.8,,201,12.6,37.8,1006.4,185
2022-10-16,13.3,9,18.2,0,,198,14,43.2,1014.2,425
2022-10-17,14.8,9.6,19.4,5.8,,171,10.8,35.3,1020,116
2022-10-18,13.2,7.6,16.6,0,,261,10.8,39.6,1026.4,396
2022-10-19,10.8,6.7,14.6,0,,66,8.6,24.8,1027.3,264
2022-10-20,9.8,5.7,13.8,2.4,,115,17.3,42.5,1016.1,287
2022-10-21,13.7,10.7,17.9,0.2,,149,9,25.2,1008.4,255
2022-10-22,13,8.3,18.6,0.1,,188,10.1,35.3,1012.2,283
2022-10-23,12.8,7.7,16.6,0.6,,128,10.8,48.2,1010.7,67
2022-10-24,15.1,11.8,18.5,0.4,,191,18,63.7,1006.1,212
2022-10-25,13.1,7.7,16.8,0.8,,216,13.7,38.2,1013.6,224
2022-10-26,11.8,7,18.5,0,,144,7.9,22.3,1016.7,322
2022-10-27,14.6,9.7,19.6,0,,147,10.1,25.9,1021.2,305
2022-10-28,16.9,11,22.6,0,,168,10.8,37.1,1017.6,324
2022-10-29,15.1,8.9,20.5,0,,158,6.8,16.6,1019,209
2022-10-30,14.9,9.9,21.3,0,,168,5.8,14.8,1016.9,441
2022-10-31,12.1,8.5,15.4,0.2,,138,8.3,31,1018.6,122
2022-11-01,13.6,9.1,16.9,0.7,,177,18.4,63,1013.1,358
2022-11-02,11.1,6.8,14.4,0,,205,20.5,57.2,1016.4,344
2022-11-03,11.1,7.5,14.1,0.4,,143,16.6,34.6,1008.2,18
2022-11-04,9.8,4,13.2,0,,227,15.8,45,1005.2,254
2022-11-05,7.4,1.9,12.5,0,,217,11.9,32,1014.9,389
2022-11-06,10.3,8.2,13.9,1.5,,180,20.5,42.5,1010.2,165
2022-11-07,12.7,10.1,14.4,0,,207,20.5,44.3,1008.5,24
2022-11-08,13.4,9.9,16.3,0,,178,17.6,38.9,1007.1,157
2022-11-09,13,9.5,15.6,1.6,,208,19.8,53.6,1007.5,226
2022-11-10,11.1,8.1,14.1,0,,224,19.1,39.6,1020.8,126
2022-11-11,8.9,3.4,13.9,0,,213,12.6,35.3,1028.5,253
2022-11-12,5.7,0.4,12.3,0,,120,4.3,16.2,1031.3,340
2022-11-13,6.9,2.5,12.4,0,,94,12.2,38.9,1025.4,486
2022-11-14,7,6.3,8.1,0,,111,17.3,37.1,1015,98
2022-11-15,11.2,5.8,15.7,0.6,,134,13,31,1007.4,187
2022-11-16,8.5,6.7,12,8.5,,113,21.2,56.2,1001.9,0
2022-11-17,5.5,4.5,6.7,11.8,,109,31.3,68,996.3,0
2022-11-18,2.1,-2.3,4.8,0,,92,20.2,42.1,1006.1,0
2022-11-19,-1.5,-5.1,3.5,0.2,,54,8.3,22.3,1014.7,473
2022-11-20,-0.5,-2.9,1.5,0.4,,216,6.8,20.5,1009.5,1
2022-11-21,-1.5,-6.2,2.9,0.7,,132,9.7,35.6,1002.4,337
2022-11-22,3.2,0,6.4,0.8,,120,18.4,39.6,996.2,204
2022-11-23,7.2,5.4,10.8,0.6,,147,15.1,31.3,999.2,104
2022-11-24,6.1,3.5,10.2,0.3,,171,10.4,29.5,1008.4,186
2022-11-25,6.3,2.9,10.2,0.6,,173,10.1,24.1,1015.2,111
2022-11-26,5.2,1.6,7.9,0,,201,7.6,25.2,1027,0
2022-11-27,5.2,2.3,7.2,2.8,,140,12.2,33.5,1021.2,32
2022-11-28,5.4,4.6,6.2,6.5,,125,14,31.3,1012.2,0
2022-11-29,5.2,4.6,6.1,5.1,,116,9,23.4,1017.7,0
2022-11-30,4.8,4.3,5.4,0,,63,9.7,18.4,1024.5,0
2022-12-01,3.6,1.9,4.5,0,,62,10.8,22.7,1028.1,0
2022-12-02,1.9,0.6,2.8,0,,62,16.2,40.7,1026.8,0
2022-12-03,0.5,-1,2.7,0,,82,15.5,33.8,1023.8,0
2022-12-04,1.5,-0.9,4,0.1,,60,18.7,34.6,1020.5,0
2022-12-05,2.8,1,4.2,7,,61,9.4,29.5,1018.9,0
2022-12-06,2.8,-1.2,4.3,1,,285,9.4,29.2,1016.7,0
2022-12-07,2.9,0.5,5.5,1.8,,262,15.5,37.1,1011.5,35
2022-12-08,1.6,-2,4.6,0,,239,13.7,33.5,1005.9,217
2022-12-09,-0.4,-2.8,1.3,0,,170,6.8,17.3,1007.1,0
2022-12-10,-0.1,-1.1,0.7,0,,138,7.9,20.5,1010.3,0
2022-12-11,-1.4,-4.7,-0.4,0,,131,7.2,15.5,1011.1,0
2022-12-12,-4.4,-9,0.7,0,,149,3.6,9.4,1012.8,391
2022-12-13,-4.7,-7.8,-0.6,0,,151,5.4,13,1011.2,230
2022-12-14,-6.6,-9.9,-2,0,,133,5.8,15.5,1004.2,400
2022-12-15,-3.7,-8.1,1.2,0,,202,9.7,27,1006.8,395
2022-12-16,-3.9,-7,-0.1,0,,132,4.7,13,1015.6,170
2022-12-17,-6.6,-10.1,-3.7,0,,187,6.1,14.8,1025.8,13
2022-12-18,-5,-9.7,-0.7,0.4,,132,11.9,38.9,1027.5,200
2022-12-19,4.5,-0.8,8.1,4.6,,170,16.6,31.3,1016.1,0
2022-12-20,9.5,7.1,11.3,6.7,,195,14.8,40.7,1010.8,2
2022-12-21,7,4.7,9.1,0.3,,212,8.6,28.4,1008.5,79
2022-12-22,7.1,5.5,8.8,3.5,,209,10.8,33.5,1003,170
2022-12-23,6.3,5.3,7.7,12.8,,122,6.8,24.1,1003.1,0
2022-12-24,7.5,2.7,10.3,0.4,,218,13.3,34.6,1009.2,43
2022-12-25,6.1,2.9,7.7,10.8,,132,7.9,19.8,1012.1,0
2022-12-26,6.6,2.2,10.2,0.2,,232,18.4,62.3,1011,28
2022-12-27,4.4,2.3,6.5,1.5,,225,20.5,45.7,1019.7,230
2022-12-28,7.6,5.1,9.8,5.7,,204,25.9,49.3,1007.8,0
2022-12-29,9.4,6,11,4,,218,27.4,69.1,1000.6,63
2022-12-30,7.7,4.6,12.1,6.3,,193,24.5,57.2,1004.9,84
2022-12-31,13.2,10.7,16,15.3,,213,23.4,68,1003.4,9
